Region,Year,Age,count_diff,rate_ratio
EAW,1914,93,-226,1.04
EAW,1914,94,-165,1.1
EAW,1914,95,-129,1.07
EAW,1914,96,-77,1.19
EAW,1914,97,-51,1.11
EAW,1914,98,-36,1.19
EAW,1914,99,-34,0.52
EAW,1914,100,-19,0.83
EAW,1915,0,12646,1.3
EAW,1915,1,1609,1.1
EAW,1915,2,622,1.1
EAW,1915,3,174,1.04
EAW,1915,4,200,1.07
EAW,1915,5,-72,0.96
EAW,1915,6,58,1.03
EAW,1915,7,-9,0.99
EAW,1915,8,80,1.07
EAW,1915,9,41,1.05
EAW,1915,10,43,1.05
EAW,1915,11,35,1.05
EAW,1915,12,2,1.01
EAW,1915,13,-63,0.94
EAW,1915,14,-19,0.99
EAW,1915,15,-16,0.99
EAW,1915,16,584,1.59
EAW,1915,17,3074,3.9
EAW,1915,18,5639,6.63
EAW,1915,19,6746,7.39
EAW,1915,20,6902,7.88
EAW,1915,21,6693,7.66
EAW,1915,22,6267,6.81
EAW,1915,23,5839,6.58
EAW,1915,24,5284,6.19
EAW,1915,25,4633,5.5
EAW,1915,26,4247,5.12
EAW,1915,27,3899,4.7
EAW,1915,28,3592,4.47
EAW,1915,29,2977,3.59
EAW,1915,30,2646,3.19
EAW,1915,31,2253,3.09
EAW,1915,32,1983,2.68
EAW,1915,33,1692,2.47
EAW,1915,34,1517,2.25
EAW,1915,35,1366,2.1
EAW,1915,36,1206,1.97
EAW,1915,37,1166,1.91
EAW,1915,38,1018,1.68
EAW,1915,39,952,1.63
EAW,1915,40,882,1.55
EAW,1915,41,805,1.6
EAW,1915,42,742,1.47
EAW,1915,43,655,1.47
EAW,1915,44,493,1.37
EAW,1915,45,682,1.46
EAW,1915,46,397,1.3
EAW,1915,47,439,1.32
EAW,1915,48,504,1.33
EAW,1915,49,588,1.34
EAW,1915,50,652,1.37
EAW,1915,51,475,1.32
EAW,1915,52,552,1.32
EAW,1915,53,579,1.34
EAW,1915,54,558,1.31
EAW,1915,55,652,1.35
EAW,1915,56,643,1.35
EAW,1915,57,637,1.37
EAW,1915,58,715,1.38
EAW,1915,59,837,1.43
EAW,1915,60,692,1.35
EAW,1915,61,679,1.39
EAW,1915,62,839,1.43
EAW,1915,63,721,1.4
EAW,1915,64,454,1.29
EAW,1915,65,658,1.35
EAW,1915,66,470,1.31
EAW,1915,67,319,1.28
EAW,1915,68,98,1.25
EAW,1915,69,166,1.31
EAW,1915,70,-34,1.28
EAW,1915,71,-125,1.27
EAW,1915,72,-382,1.22
EAW,1915,73,-527,1.19
EAW,1915,74,-670,1.19
EAW,1915,75,-631,1.24
EAW,1915,76,-780,1.22
EAW,1915,77,-948,1.16
EAW,1915,78,-1058,1.13
EAW,1915,79,-886,1.14
EAW,1915,80,-922,1.21
EAW,1915,81,-762,1.24
EAW,1915,82,-972,1.19
EAW,1915,83,-962,1.15
EAW,1915,84,-811,1.22
EAW,1915,85,-784,1.21
EAW,1915,86,-694,1.23
EAW,1915,87,-768,1.11
EAW,1915,88,-592,1.17
EAW,1915,89,-435,1.26
EAW,1915,90,-370,1.25
EAW,1915,91,-314,1.13
EAW,1915,92,-286,1.11
EAW,1915,93,-207,1.16
EAW,1915,94,-149,1.2
EAW,1915,95,-129,1.21
EAW,1915,96,-92,1.31
EAW,1915,97,-70,0.98
EAW,1915,98,-36,1.46
EAW,1915,99,-40,0.84
EAW,1915,100,-12,1.25
EAW,1916,0,10386,1.3
EAW,1916,1,820,1.07
EAW,1916,2,325,1.07
EAW,1916,3,197,1.07
EAW,1916,4,4,1
EAW,1916,5,40,1.02
EAW,1916,6,92,1.06
EAW,1916,7,56,1.04
EAW,1916,8,27,1.02
EAW,1916,9,110,1.13
EAW,1916,10,36,1.05
EAW,1916,11,59,1.08
EAW,1916,12,1,1.01
EAW,1916,13,-97,0.9
EAW,1916,14,-54,0.95
EAW,1916,15,14,1.02
EAW,1916,16,990,1.94
EAW,1916,17,4590,5.57
EAW,1916,18,8694,9.74
EAW,1916,19,10858,11.46
EAW,1916,20,11483,13.64
EAW,1916,21,11324,11.51
EAW,1916,22,10842,11.77
EAW,1916,23,10292,11.02
EAW,1916,24,9389,9.83
EAW,1916,25,8608,9.8
EAW,1916,26,7807,8.74
EAW,1916,27,7081,7.87
EAW,1916,28,6362,7.05
EAW,1916,29,5602,6.06
EAW,1916,30,5028,5.7
EAW,1916,31,4128,4.91
EAW,1916,32,3663,4.09
EAW,1916,33,3055,3.65
EAW,1916,34,2751,3.39
EAW,1916,35,2345,2.82
EAW,1916,36,2082,2.66
EAW,1916,37,1978,2.65
EAW,1916,38,1712,2.23
EAW,1916,39,1486,2.02
EAW,1916,40,1350,1.91
EAW,1916,41,1216,1.87
EAW,1916,42,973,1.64
EAW,1916,43,775,1.55
EAW,1916,44,665,1.5
EAW,1916,45,693,1.51
EAW,1916,46,635,1.46
EAW,1916,47,584,1.41
EAW,1916,48,614,1.4
EAW,1916,49,505,1.32
EAW,1916,50,620,1.38
EAW,1916,51,594,1.4
EAW,1916,52,602,1.36
EAW,1916,53,688,1.41
EAW,1916,54,611,1.36
EAW,1916,55,772,1.45
EAW,1916,56,710,1.38
EAW,1916,57,613,1.37
EAW,1916,58,653,1.38
EAW,1916,59,657,1.38
EAW,1916,60,723,1.39
EAW,1916,61,643,1.39
EAW,1916,62,719,1.39
EAW,1916,63,669,1.39
EAW,1916,64,578,1.36
EAW,1916,65,642,1.36
EAW,1916,66,533,1.34
EAW,1916,67,434,1.31
EAW,1916,68,352,1.31
EAW,1916,69,376,1.37
EAW,1916,70,50,1.32
EAW,1916,71,-169,1.28
EAW,1916,72,-320,1.26
EAW,1916,73,-232,1.28
EAW,1916,74,-295,1.27
EAW,1916,75,-600,1.21
EAW,1916,76,-450,1.3
EAW,1916,77,-578,1.28
EAW,1916,78,-827,1.21
EAW,1916,79,-627,1.26
EAW,1916,80,-806,1.25
EAW,1916,81,-836,1.21
EAW,1916,82,-892,1.22
EAW,1916,83,-924,1.19
EAW,1916,84,-850,1.2
EAW,1916,85,-707,1.26
EAW,1916,86,-821,1.15
EAW,1916,87,-655,1.17
EAW,1916,88,-540,1.24
EAW,1916,89,-513,1.17
EAW,1916,90,-413,1.18
EAW,1916,91,-261,1.3
EAW,1916,92,-245,1.26
EAW,1916,93,-231,1.04
EAW,1916,94,-143,1.21
EAW,1916,95,-128,1.12
EAW,1916,96,-87,1.26
EAW,1916,97,-92,0.72
EAW,1916,98,-50,0.98
EAW,1916,99,-25,1.11
EAW,1916,100,-23,0.67
EAW,1917,0,8983,1.29
EAW,1917,1,1076,1.09
EAW,1917,2,382,1.07
EAW,1917,3,14,1
EAW,1917,4,23,1.01
EAW,1917,5,86,1.04
EAW,1917,6,79,1.05
EAW,1917,7,-33,0.96
EAW,1917,8,89,1.09
EAW,1917,9,22,1.02
EAW,1917,10,50,1.07
EAW,1917,11,70,1.1
EAW,1917,12,-31,0.96
EAW,1917,13,-69,0.92
EAW,1917,14,-143,0.86
EAW,1917,15,-31,0.98
EAW,1917,16,949,1.87
EAW,1917,17,5476,6
EAW,1917,18,11398,11.58
EAW,1917,19,13675,13.41
EAW,1917,20,14233,15.06
EAW,1917,21,14121,14.44
EAW,1917,22,13868,15.52
EAW,1917,23,13218,13.9
EAW,1917,24,12407,13.81
EAW,1917,25,11437,12.47
EAW,1917,26,10510,11.87
EAW,1917,27,9760,11.23
EAW,1917,28,8838,10.27
EAW,1917,29,7882,8.59
EAW,1917,30,7012,7.87
EAW,1917,31,5992,7.06
EAW,1917,32,5286,5.69
EAW,1917,33,4542,5.15
EAW,1917,34,4021,4.59
EAW,1917,35,3601,4.11
EAW,1917,36,3171,3.54
EAW,1917,37,2742,3.15
EAW,1917,38,2484,2.86
EAW,1917,39,2189,2.64
EAW,1917,40,1870,2.32
EAW,1917,41,1577,2.13
EAW,1917,42,1371,1.9
EAW,1917,43,1140,1.8
EAW,1917,44,875,1.63
EAW,1917,45,952,1.67
EAW,1917,46,793,1.55
EAW,1917,47,629,1.42
EAW,1917,48,684,1.43
EAW,1917,49,676,1.41
EAW,1917,50,729,1.48
EAW,1917,51,662,1.47
EAW,1917,52,662,1.38
EAW,1917,53,643,1.38
EAW,1917,54,696,1.4
EAW,1917,55,771,1.47
EAW,1917,56,774,1.41
EAW,1917,57,819,1.44
EAW,1917,58,766,1.42
EAW,1917,59,581,1.36
EAW,1917,60,947,1.51
EAW,1917,61,681,1.41
EAW,1917,62,847,1.44
EAW,1917,63,749,1.41
EAW,1917,64,692,1.4
EAW,1917,65,629,1.38
EAW,1917,66,719,1.42
EAW,1917,67,648,1.4
EAW,1917,68,393,1.32
EAW,1917,69,687,1.47
EAW,1917,70,377,1.42
EAW,1917,71,179,1.42
EAW,1917,72,23,1.39
EAW,1917,73,-86,1.37
EAW,1917,74,-345,1.28
EAW,1917,75,-364,1.26
EAW,1917,76,-516,1.25
EAW,1917,77,-554,1.28
EAW,1917,78,-752,1.25
EAW,1917,79,-605,1.3
EAW,1917,80,-774,1.27
EAW,1917,81,-584,1.33
EAW,1917,82,-634,1.35
EAW,1917,83,-825,1.24
EAW,1917,84,-804,1.25
EAW,1917,85,-779,1.19
EAW,1917,86,-657,1.28
EAW,1917,87,-693,1.19
EAW,1917,88,-490,1.24
EAW,1917,89,-486,1.2
EAW,1917,90,-365,1.29
EAW,1917,91,-306,1.2
EAW,1917,92,-263,1.21
EAW,1917,93,-193,1.25
EAW,1917,94,-128,1.35
EAW,1917,95,-111,1.3
EAW,1917,96,-80,1.32
EAW,1917,97,-92,0.73
EAW,1917,98,-27,1.39
EAW,1917,99,-27,0.91
EAW,1917,100,-15,1.08
EAW,1918,0,8800,1.28
EAW,1918,1,589,1.02
EAW,1918,2,55,0.99
EAW,1918,3,-346,0.93
EAW,1918,4,-217,0.94
EAW,1918,5,-157,0.94
EAW,1918,6,-125,0.94
EAW,1918,7,-48,0.97
EAW,1918,8,-207,0.87
EAW,1918,9,-1,1
EAW,1918,10,-94,0.93
EAW,1918,11,-88,0.93
EAW,1918,12,-145,0.89
EAW,1918,13,-316,0.79
EAW,1918,14,-275,0.85
EAW,1918,15,-266,0.87
EAW,1918,16,584,1.3
EAW,1918,17,3769,2.92
EAW,1918,18,9381,5.56
EAW,1918,19,12890,7.21
EAW,1918,20,13295,7.28
EAW,1918,21,13313,7.01
EAW,1918,22,13253,7.23
EAW,1918,23,12894,6.85
EAW,1918,24,12055,6.26
EAW,1918,25,11229,5.61
EAW,1918,26,10447,5.18
EAW,1918,27,9575,4.84
EAW,1918,28,8945,4.63
EAW,1918,29,8003,4.34
EAW,1918,30,7246,3.93
EAW,1918,31,6285,3.87
EAW,1918,32,5544,3.37
EAW,1918,33,4941,3.3
EAW,1918,34,4389,3.08
EAW,1918,35,3882,2.93
EAW,1918,36,3361,2.76
EAW,1918,37,2931,2.58
EAW,1918,38,2475,2.23
EAW,1918,39,2239,2.19
EAW,1918,40,1980,2.07
EAW,1918,41,1692,2
EAW,1918,42,1541,1.81
EAW,1918,43,1145,1.62
EAW,1918,44,1063,1.6
EAW,1918,45,1052,1.57
EAW,1918,46,923,1.53
EAW,1918,47,661,1.37
EAW,1918,48,625,1.33
EAW,1918,49,611,1.32
EAW,1918,50,503,1.31
EAW,1918,51,465,1.3
EAW,1918,52,563,1.3
EAW,1918,53,706,1.36
EAW,1918,54,564,1.29
EAW,1918,55,567,1.33
EAW,1918,56,680,1.37
EAW,1918,57,712,1.38
EAW,1918,58,753,1.37
EAW,1918,59,757,1.41
EAW,1918,60,660,1.39
EAW,1918,61,680,1.42
EAW,1918,62,735,1.39
EAW,1918,63,643,1.35
EAW,1918,64,698,1.38
EAW,1918,65,561,1.35
EAW,1918,66,523,1.37
EAW,1918,67,573,1.38
EAW,1918,68,416,1.33
EAW,1918,69,378,1.35
EAW,1918,70,365,1.41
EAW,1918,71,188,1.42
EAW,1918,72,101,1.43
EAW,1918,73,-212,1.35
EAW,1918,74,-435,1.29
EAW,1918,75,-376,1.28
EAW,1918,76,-553,1.21
EAW,1918,77,-461,1.27
EAW,1918,78,-551,1.31
EAW,1918,79,-629,1.3
EAW,1918,80,-671,1.31
EAW,1918,81,-650,1.28
EAW,1918,82,-706,1.29
EAW,1918,83,-889,1.17
EAW,1918,84,-739,1.26
EAW,1918,85,-587,1.31
EAW,1918,86,-704,1.17
EAW,1918,87,-561,1.23
EAW,1918,88,-514,1.21
EAW,1918,89,-490,1.11
EAW,1918,90,-446,1.01
EAW,1918,91,-351,0.96
EAW,1918,92,-254,1.11
EAW,1918,93,-180,1.15
EAW,1918,94,-127,1.25
EAW,1918,95,-95,1.17
EAW,1918,96,-77,1.33
EAW,1918,97,-65,0.96
EAW,1918,98,-34,1.26
EAW,1918,99,-33,0.86
EAW,1918,100,-10,1.55
EAW,1919,0,9535,1.32
EAW,1919,1,1026,1.13
EAW,1919,2,248,1.05
EAW,1919,3,25,1
EAW,1919,4,-17,0.99
EAW,1919,5,-22,0.98
EAW,1919,6,52,1.03
EAW,1919,7,49,1.03
EAW,1919,8,-38,0.96
EAW,1919,9,-31,0.96
EAW,1919,10,40,1.04
EAW,1919,11,-36,0.95
EAW,1919,12,-63,0.93
EAW,1919,13,-65,0.93
EAW,1919,14,1,1.01
EAW,1919,15,-64,0.96
EAW,1919,16,79,1.1
EAW,1919,17,154,1.18
EAW,1919,18,229,1.27
EAW,1919,19,220,1.27
EAW,1919,20,204,1.28
EAW,1919,21,390,1.46
EAW,1919,22,433,1.55
EAW,1919,23,397,1.54
EAW,1919,24,259,1.43
EAW,1919,25,366,1.53
EAW,1919,26,260,1.44
EAW,1919,27,386,1.55
EAW,1919,28,344,1.52
EAW,1919,29,378,1.55
EAW,1919,30,390,1.55
EAW,1919,31,285,1.47
EAW,1919,32,304,1.44
EAW,1919,33,337,1.44
EAW,1919,34,457,1.5
EAW,1919,35,415,1.48
EAW,1919,36,351,1.4
EAW,1919,37,405,1.44
EAW,1919,38,338,1.37
EAW,1919,39,350,1.38
EAW,1919,40,519,1.51
EAW,1919,41,378,1.39
EAW,1919,42,476,1.4
EAW,1919,43,436,1.37
EAW,1919,44,524,1.41
EAW,1919,45,486,1.37
EAW,1919,46,525,1.39
EAW,1919,47,379,1.29
EAW,1919,48,416,1.3
EAW,1919,49,429,1.29
EAW,1919,50,461,1.31
EAW,1919,51,510,1.37
EAW,1919,52,467,1.29
EAW,1919,53,512,1.3
EAW,1919,54,601,1.32
EAW,1919,55,470,1.28
EAW,1919,56,627,1.35
EAW,1919,57,604,1.35
EAW,1919,58,633,1.32
EAW,1919,59,644,1.33
EAW,1919,60,553,1.32
EAW,1919,61,524,1.36
EAW,1919,62,584,1.37
EAW,1919,63,478,1.32
EAW,1919,64,630,1.35
EAW,1919,65,412,1.29
EAW,1919,66,413,1.33
EAW,1919,67,506,1.37
EAW,1919,68,463,1.36
EAW,1919,69,324,1.34
EAW,1919,70,111,1.31
EAW,1919,71,-9,1.33
EAW,1919,72,-340,1.29
EAW,1919,73,-566,1.26
EAW,1919,74,-494,1.31
EAW,1919,75,-449,1.32
EAW,1919,76,-672,1.23
EAW,1919,77,-656,1.22
EAW,1919,78,-991,1.17
EAW,1919,79,-789,1.3
EAW,1919,80,-1128,1.19
EAW,1919,81,-809,1.27
EAW,1919,82,-895,1.27
EAW,1919,83,-976,1.21
EAW,1919,84,-917,1.25
EAW,1919,85,-866,1.22
EAW,1919,86,-769,1.24
EAW,1919,87,-760,1.14
EAW,1919,88,-634,1.21
EAW,1919,89,-487,1.27
EAW,1919,90,-391,1.25
EAW,1919,91,-340,1.13
EAW,1919,92,-306,1.13
EAW,1919,93,-206,1.24
EAW,1919,94,-191,1.06
EAW,1919,95,-155,1.04
EAW,1919,96,-78,1.25
EAW,1919,97,-69,0.95
EAW,1919,98,-58,0.94
EAW,1919,99,-33,0.77
EAW,1919,100,-18,0.85
EAW,1920,0,11846,1.31
EAW,1920,1,827,1.09
EAW,1920,2,202,1.05
EAW,1920,3,78,1.02
EAW,1920,4,97,1.04
EAW,1920,5,1,0.99
EAW,1920,6,142,1.1
EAW,1920,7,-3,0.99
EAW,1920,8,-2,0.99
EAW,1920,9,81,1.1
EAW,1920,10,21,1.02
EAW,1920,11,6,1
EAW,1920,12,-10,0.98
EAW,1920,13,-85,0.89
EAW,1920,14,-127,0.85
EAW,1920,15,-51,0.95
EAW,1920,16,45,1.08
EAW,1920,17,82,1.12
EAW,1920,18,153,1.21
EAW,1920,19,115,1.21
EAW,1920,20,93,1.2
EAW,1920,21,43,1.17
EAW,1920,22,154,1.34
EAW,1920,23,68,1.27
EAW,1920,24,10,1.23
EAW,1920,25,-193,1.04
EAW,1920,26,-99,1.13
EAW,1920,27,-123,1.11
EAW,1920,28,-125,1.12
EAW,1920,29,-187,1.07
EAW,1920,30,-18,1.22
EAW,1920,31,-77,1.15
EAW,1920,32,-55,1.17
EAW,1920,33,60,1.26
EAW,1920,34,85,1.26
EAW,1920,35,125,1.28
EAW,1920,36,139,1.28
EAW,1920,37,176,1.3
EAW,1920,38,162,1.27
EAW,1920,39,222,1.31
EAW,1920,40,248,1.33
EAW,1920,41,196,1.29
EAW,1920,42,249,1.3
EAW,1920,43,378,1.38
EAW,1920,44,344,1.32
EAW,1920,45,516,1.42
EAW,1920,46,457,1.37
EAW,1920,47,305,1.26
EAW,1920,48,481,1.35
EAW,1920,49,466,1.33
EAW,1920,50,507,1.34
EAW,1920,51,479,1.35
EAW,1920,52,550,1.35
EAW,1920,53,572,1.36
EAW,1920,54,606,1.36
EAW,1920,55,612,1.38
EAW,1920,56,675,1.37
EAW,1920,57,598,1.36
EAW,1920,58,606,1.35
EAW,1920,59,629,1.35
EAW,1920,60,761,1.4
EAW,1920,61,390,1.29
EAW,1920,62,567,1.37
EAW,1920,63,614,1.39
EAW,1920,64,642,1.4
EAW,1920,65,643,1.38
EAW,1920,66,506,1.37
EAW,1920,67,431,1.36
EAW,1920,68,285,1.32
EAW,1920,69,491,1.41
EAW,1920,70,142,1.33
EAW,1920,71,-139,1.26
EAW,1920,72,-3,1.36
EAW,1920,73,-446,1.26
EAW,1920,74,-432,1.29
EAW,1920,75,-531,1.28
EAW,1920,76,-734,1.23
EAW,1920,77,-501,1.28
EAW,1920,78,-821,1.17
EAW,1920,79,-793,1.22
EAW,1920,80,-898,1.24
EAW,1920,81,-863,1.22
EAW,1920,82,-935,1.21
EAW,1920,83,-1002,1.15
EAW,1920,84,-878,1.21
EAW,1920,85,-826,1.18
EAW,1920,86,-681,1.24
EAW,1920,87,-739,1.09
EAW,1920,88,-577,1.13
EAW,1920,89,-461,1.2
EAW,1920,90,-369,1.2
EAW,1920,91,-262,1.27
EAW,1920,92,-228,1.22
EAW,1920,93,-181,1.26
EAW,1920,94,-136,1.32
EAW,1920,95,-107,1.26
EAW,1920,96,-87,1.03
EAW,1920,97,-66,1.03
EAW,1920,98,-40,0.96
EAW,1920,99,-16,1.4
EAW,1920,100,-13,1.01
EAW,1921,0,10512,1.3
EAW,1921,1,1076,1.12
EAW,1921,2,260,1.08
EAW,1921,3,51,1.02
EAW,1921,4,48,1.02
EAW,1921,5,-20,0.97
EAW,1921,6,87,1.07
EAW,1921,7,56,1.06
EAW,1921,8,69,1.09
EAW,1921,9,35,1.04
EAW,1921,10,-12,0.97
EAW,1921,11,44,1.06
EAW,1921,12,16,1.02
EAW,1921,13,-56,0.92
EAW,1921,14,-82,0.89
EAW,1921,15,-28,0.97
EAW,1921,16,16,1.03
EAW,1921,17,-9,1.02
EAW,1921,18,114,1.16
EAW,1921,19,43,1.11
EAW,1921,20,-38,1.06
EAW,1921,21,45,1.18
EAW,1921,22,-45,1.12
EAW,1921,23,-138,1.06
EAW,1921,24,-171,1.05
EAW,1921,25,-52,1.17
EAW,1921,26,-203,1.01
EAW,1921,27,-88,1.12
EAW,1921,28,-67,1.14
EAW,1921,29,-161,1.05
EAW,1921,30,-32,1.18
EAW,1921,31,-72,1.12
EAW,1921,32,38,1.23
EAW,1921,33,1,1.19
EAW,1921,34,47,1.23
EAW,1921,35,-44,1.14
EAW,1921,36,99,1.25
EAW,1921,37,11,1.17
EAW,1921,38,153,1.27
EAW,1921,39,268,1.37
EAW,1921,40,230,1.31
EAW,1921,41,168,1.26
EAW,1921,42,232,1.29
EAW,1921,43,220,1.28
EAW,1921,44,149,1.21
EAW,1921,45,393,1.33
EAW,1921,46,353,1.29
EAW,1921,47,406,1.32
EAW,1921,48,363,1.27
EAW,1921,49,381,1.28
EAW,1921,50,481,1.33
EAW,1921,51,411,1.29
EAW,1921,52,396,1.25
EAW,1921,53,516,1.33
EAW,1921,54,631,1.38
EAW,1921,55,497,1.32
EAW,1921,56,606,1.34
EAW,1921,57,759,1.42
EAW,1921,58,665,1.37
EAW,1921,59,634,1.37
EAW,1921,60,733,1.4
EAW,1921,61,574,1.35
EAW,1921,62,514,1.32
EAW,1921,63,462,1.33
EAW,1921,64,521,1.34
EAW,1921,65,460,1.32
EAW,1921,66,415,1.32
EAW,1921,67,559,1.39
EAW,1921,68,241,1.29
EAW,1921,69,258,1.32
EAW,1921,70,47,1.3
EAW,1921,71,-34,1.3
EAW,1921,72,-112,1.31
EAW,1921,73,-207,1.31
EAW,1921,74,-670,1.2
EAW,1921,75,-726,1.21
EAW,1921,76,-644,1.26
EAW,1921,77,-768,1.23
EAW,1921,78,-821,1.2
EAW,1921,79,-759,1.23
EAW,1921,80,-1038,1.19
EAW,1921,81,-974,1.21
EAW,1921,82,-956,1.23
EAW,1921,83,-1017,1.18
EAW,1921,84,-1056,1.17
EAW,1921,85,-889,1.18
EAW,1921,86,-809,1.2
EAW,1921,87,-771,1.18
EAW,1921,88,-531,1.3
EAW,1921,89,-479,1.2
EAW,1921,90,-417,1.21
EAW,1921,91,-384,1.07
EAW,1921,92,-271,1.19
EAW,1921,93,-215,1.18
EAW,1921,94,-147,1.23
EAW,1921,95,-130,1.25
EAW,1921,96,-116,0.94
EAW,1921,97,-50,1.2
EAW,1921,98,-45,0.9
EAW,1921,99,-40,0.79
EAW,1921,100,-7,1.71
EAW,1922,0,9495,1.33
EAW,1922,1,1020,1.09
EAW,1922,2,336,1.05
EAW,1922,3,158,1.07
EAW,1922,4,21,1
EAW,1922,5,8,0.99
EAW,1922,6,89,1.08
EAW,1922,7,34,1.03
EAW,1922,8,76,1.11
EAW,1922,9,15,1.02
EAW,1922,10,-15,0.97
EAW,1922,11,49,1.08
EAW,1922,12,-59,0.9
EAW,1922,13,-74,0.89
EAW,1922,14,-42,0.95
EAW,1922,15,-95,0.89
EAW,1922,16,-26,0.98
EAW,1922,17,78,1.11
EAW,1922,18,81,1.12
EAW,1922,19,112,1.16
EAW,1922,20,68,1.13
EAW,1922,21,-14,1.09
EAW,1922,22,53,1.19
EAW,1922,23,-20,1.15
EAW,1922,24,-18,1.19
EAW,1922,25,-133,1.08
EAW,1922,26,-77,1.14
EAW,1922,27,-127,1.09
EAW,1922,28,-101,1.1
EAW,1922,29,-38,1.16
EAW,1922,30,-169,1.03
EAW,1922,31,-77,1.12
EAW,1922,32,12,1.2
EAW,1922,33,-55,1.13
EAW,1922,34,49,1.22
EAW,1922,35,39,1.21
EAW,1922,36,71,1.23
EAW,1922,37,128,1.27
EAW,1922,38,129,1.25
EAW,1922,39,257,1.35
EAW,1922,40,248,1.33
EAW,1922,41,168,1.26
EAW,1922,42,319,1.33
EAW,1922,43,263,1.31
EAW,1922,44,334,1.35
EAW,1922,45,479,1.41
EAW,1922,46,359,1.3
EAW,1922,47,426,1.31
EAW,1922,48,425,1.29
EAW,1922,49,450,1.29
EAW,1922,50,345,1.24
EAW,1922,51,360,1.25
EAW,1922,52,475,1.27
EAW,1922,53,515,1.29
EAW,1922,54,377,1.24
EAW,1922,55,521,1.33
EAW,1922,56,620,1.34
EAW,1922,57,667,1.35
EAW,1922,58,653,1.33
EAW,1922,59,738,1.38
EAW,1922,60,412,1.26
EAW,1922,61,617,1.35
EAW,1922,62,717,1.35
EAW,1922,63,581,1.33
EAW,1922,64,433,1.29
EAW,1922,65,445,1.3
EAW,1922,66,436,1.32
EAW,1922,67,323,1.29
EAW,1922,68,391,1.32
EAW,1922,69,327,1.32
EAW,1922,70,-117,1.23
EAW,1922,71,-118,1.27
EAW,1922,72,-258,1.27
EAW,1922,73,-503,1.23
EAW,1922,74,-317,1.31
EAW,1922,75,-685,1.24
EAW,1922,76,-867,1.21
EAW,1922,77,-870,1.23
EAW,1922,78,-826,1.26
EAW,1922,79,-850,1.25
EAW,1922,80,-877,1.26
EAW,1922,81,-1131,1.18
EAW,1922,82,-1180,1.22
EAW,1922,83,-1061,1.22
EAW,1922,84,-1201,1.16
EAW,1922,85,-1017,1.15
EAW,1922,86,-939,1.15
EAW,1922,87,-812,1.18
EAW,1922,88,-725,1.14
EAW,1922,89,-603,1.14
EAW,1922,90,-501,1.1
EAW,1922,91,-366,1.2
EAW,1922,92,-281,1.3
EAW,1922,93,-232,1.2
EAW,1922,94,-204,1.08
EAW,1922,95,-137,1.13
EAW,1922,96,-109,1.18
EAW,1922,97,-84,1.02
EAW,1922,98,-59,0.92
EAW,1922,99,-29,1.03
EAW,1922,100,-13,1.3
EAW,1923,0,8066,1.32
EAW,1923,1,807,1.09
EAW,1923,2,294,1.08
EAW,1923,3,196,1.08
EAW,1923,4,75,1.05
EAW,1923,5,96,1.1
EAW,1923,6,31,1.02
EAW,1923,7,107,1.15
EAW,1923,8,44,1.07
EAW,1923,9,44,1.07
EAW,1923,10,42,1.08
EAW,1923,11,43,1.08
EAW,1923,12,53,1.1
EAW,1923,13,-45,0.93
EAW,1923,14,-55,0.93
EAW,1923,15,34,1.05
EAW,1923,16,-92,0.9
EAW,1923,17,36,1.05
EAW,1923,18,62,1.09
EAW,1923,19,38,1.07
EAW,1923,20,86,1.14
EAW,1923,21,47,1.12
EAW,1923,22,-18,1.08
EAW,1923,23,92,1.24
EAW,1923,24,42,1.22
EAW,1923,25,-36,1.16
EAW,1923,26,-50,1.16
EAW,1923,27,-84,1.13
EAW,1923,28,-120,1.08
EAW,1923,29,-31,1.17
EAW,1923,30,-82,1.11
EAW,1923,31,-63,1.13
EAW,1923,32,5,1.2
EAW,1923,33,51,1.24
EAW,1923,34,-3,1.17
EAW,1923,35,90,1.27
EAW,1923,36,20,1.2
EAW,1923,37,94,1.26
EAW,1923,38,226,1.35
EAW,1923,39,160,1.29
EAW,1923,40,152,1.27
EAW,1923,41,222,1.32
EAW,1923,42,358,1.39
EAW,1923,43,401,1.43
EAW,1923,44,205,1.27
EAW,1923,45,447,1.42
EAW,1923,46,447,1.4
EAW,1923,47,328,1.28
EAW,1923,48,349,1.26
EAW,1923,49,483,1.33
EAW,1923,50,593,1.39
EAW,1923,51,337,1.27
EAW,1923,52,488,1.31
EAW,1923,53,475,1.28
EAW,1923,54,439,1.26
EAW,1923,55,608,1.39
EAW,1923,56,506,1.31
EAW,1923,57,631,1.36
EAW,1923,58,684,1.36
EAW,1923,59,612,1.33
EAW,1923,60,672,1.37
EAW,1923,61,523,1.33
EAW,1923,62,640,1.35
EAW,1923,63,539,1.31
EAW,1923,64,533,1.33
EAW,1923,65,588,1.36
EAW,1923,66,520,1.36
EAW,1923,67,307,1.29
EAW,1923,68,367,1.32
EAW,1923,69,295,1.32
EAW,1923,70,15,1.25
EAW,1923,71,-194,1.22
EAW,1923,72,-240,1.26
EAW,1923,73,-309,1.27
EAW,1923,74,-334,1.29
EAW,1923,75,-507,1.26
EAW,1923,76,-518,1.29
EAW,1923,77,-689,1.26
EAW,1923,78,-887,1.23
EAW,1923,79,-866,1.24
EAW,1923,80,-919,1.24
EAW,1923,81,-864,1.24
EAW,1923,82,-1072,1.21
EAW,1923,83,-1109,1.2
