Year,Age,count_diff,rate_ratio
1944,78,-743,1.35
1944,79,-954,1.34
1944,80,-1267,1.29
1944,81,-1291,1.3
1944,82,-1258,1.32
1944,83,-1434,1.3
1944,84,-1694,1.23
1944,85,-1438,1.28
1944,86,-1252,1.34
1944,87,-1241,1.31
1944,88,-1091,1.33
1944,89,-975,1.31
1944,90,-903,1.2
1944,91,-656,1.29
1944,92,-542,1.31
1944,93,-510,1.13
1944,94,-340,1.27
1944,95,-218,1.38
1944,96,-162,1.32
1944,97,-125,1.19
1944,98,-100,0.9
1944,99,-41,1.77
1944,100,-38,0.22
1945,0,4815,1.28
1945,1,245,1.13
1945,2,112,1.1
1945,3,108,1.16
1945,4,156,1.38
1945,5,109,1.24
1945,6,164,1.47
1945,7,110,1.38
1945,8,94,1.36
1945,9,71,1.29
1945,10,83,1.38
1945,11,74,1.36
1945,12,70,1.33
1945,13,70,1.26
1945,14,71,1.26
1945,15,47,1.17
1945,16,444,2.27
1945,17,1803,5.31
1945,18,3898,9.44
1945,19,4698,9.24
1945,20,5543,10.21
1945,21,5864,9.72
1945,22,5925,9.28
1945,23,5582,8.73
1945,24,4943,7.15
1945,25,4716,6.86
1945,26,3894,7.45
1945,27,3549,7.72
1945,28,3109,6.33
1945,29,2614,5.2
1945,30,2626,4.72
1945,31,2537,4.42
1945,32,2260,4.14
1945,33,1968,3.68
1945,34,1901,3.5
1945,35,1578,2.94
1945,36,1328,2.68
1945,37,1210,2.49
1945,38,1024,2.14
1945,39,909,1.98
1945,40,850,1.92
1945,41,783,1.84
1945,42,724,1.69
1945,43,648,1.61
1945,44,588,1.52
1945,45,577,1.55
1945,46,468,1.54
1945,47,478,1.56
1945,48,317,1.42
1945,49,547,1.59
1945,50,536,1.53
1945,51,609,1.58
1945,52,684,1.58
1945,53,803,1.63
1945,54,942,1.66
1945,55,881,1.65
1945,56,1049,1.69
1945,57,1176,1.72
1945,58,1241,1.72
1945,59,1300,1.7
1945,60,1359,1.73
1945,61,1392,1.76
1945,62,1211,1.63
1945,63,1416,1.66
1945,64,1386,1.62
1945,65,1478,1.64
1945,66,1394,1.65
1945,67,1277,1.58
1945,68,1077,1.51
1945,69,940,1.46
1945,70,707,1.4
1945,71,828,1.45
1945,72,475,1.38
1945,73,123,1.33
1945,74,29,1.34
1945,75,-179,1.33
1945,76,-398,1.32
1945,77,-544,1.32
1945,78,-712,1.34
1945,79,-985,1.33
1945,80,-1291,1.29
1945,81,-1358,1.29
1945,82,-1367,1.34
1945,83,-1533,1.28
1945,84,-1706,1.25
1945,85,-1663,1.23
1945,86,-1442,1.28
1945,87,-1331,1.28
1945,88,-1167,1.29
1945,89,-1204,1.19
1945,90,-954,1.25
1945,91,-858,1.05
1945,92,-556,1.31
1945,93,-514,1.17
1945,94,-357,1.37
1945,95,-257,1.35
1945,96,-202,1.18
1945,97,-122,1.15
1945,98,-81,0.98
1945,99,-58,1.09
1945,100,-34,0.53
1946,0,5375,1.31
1946,1,194,1.12
1946,2,114,1.14
1946,3,138,1.28
1946,4,144,1.41
1946,5,65,1.22
1946,6,90,1.33
1946,7,54,1.2
1946,8,85,1.44
1946,9,65,1.37
1946,10,77,1.42
1946,11,67,1.4
1946,12,39,1.17
1946,13,57,1.33
1946,14,47,1.23
1946,15,78,1.38
1946,16,66,1.33
1946,17,153,1.52
1946,18,100,1.28
1946,19,219,1.49
1946,20,79,1.15
1946,21,179,1.34
1946,22,6,1.01
1946,23,44,1.08
1946,24,-0,1
1946,25,-152,0.8
1946,26,-105,0.87
1946,27,-58,0.93
1946,28,-19,1.03
1946,29,-105,0.88
1946,30,-81,0.93
1946,31,-15,1.02
1946,32,7,1.04
1946,33,20,1.05
1946,34,-0,1.02
1946,35,37,1.08
1946,36,-23,1.01
1946,37,85,1.15
1946,38,104,1.16
1946,39,130,1.18
1946,40,155,1.21
1946,41,184,1.22
1946,42,347,1.35
1946,43,290,1.29
1946,44,386,1.38
1946,45,424,1.4
1946,46,381,1.38
1946,47,427,1.5
1946,48,372,1.45
1946,49,421,1.49
1946,50,476,1.5
1946,51,548,1.55
1946,52,724,1.63
1946,53,910,1.72
1946,54,778,1.59
1946,55,841,1.61
1946,56,1092,1.7
1946,57,1139,1.71
1946,58,1239,1.7
1946,59,1431,1.78
1946,60,1250,1.69
1946,61,1352,1.72
1946,62,1177,1.62
1946,63,1222,1.61
1946,64,1626,1.72
1946,65,1198,1.56
1946,66,1279,1.6
1946,67,1163,1.56
1946,68,1043,1.53
1946,69,898,1.48
1946,70,678,1.42
1946,71,655,1.41
1946,72,575,1.4
1946,73,47,1.32
1946,74,-4,1.33
1946,75,-147,1.33
1946,76,-310,1.34
1946,77,-430,1.34
1946,78,-702,1.33
1946,79,-1075,1.31
1946,80,-1143,1.33
1946,81,-1301,1.31
1946,82,-1657,1.27
1946,83,-1812,1.26
1946,84,-1616,1.3
1946,85,-1607,1.28
1946,86,-1760,1.21
1946,87,-1479,1.25
1946,88,-1311,1.26
1946,89,-1249,1.23
1946,90,-984,1.3
1946,91,-822,1.25
1946,92,-711,1.14
1946,93,-559,1.15
1946,94,-481,1.06
1946,95,-350,1.23
1946,96,-212,1.39
1946,97,-147,1.22
1946,98,-102,1.07
1946,99,-36,1.92
1946,100,-36,0.91
1947,0,5601,1.28
1947,1,277,1.16
1947,2,173,1.23
1947,3,162,1.34
1947,4,103,1.27
1947,5,107,1.33
1947,6,88,1.36
1947,7,92,1.41
1947,8,96,1.48
1947,9,70,1.35
1947,10,67,1.33
1947,11,79,1.48
1947,12,38,1.19
1947,13,43,1.24
1947,14,40,1.26
1947,15,66,1.39
1947,16,101,1.63
1947,17,38,1.22
1947,18,13,1.05
1947,19,20,1.04
1947,20,-11,0.95
1947,21,14,1
1947,22,66,1.1
1947,23,-49,0.92
1947,24,-33,0.96
1947,25,9,1.02
1947,26,-89,0.89
1947,27,1,1.03
1947,28,-66,0.93
1947,29,34,1.14
1947,30,10,1.09
1947,31,25,1.09
1947,32,36,1.1
1947,33,27,1.07
1947,34,83,1.14
1947,35,44,1.08
1947,36,56,1.1
1947,37,108,1.17
1947,38,127,1.2
1947,39,194,1.27
1947,40,214,1.27
1947,41,136,1.17
1947,42,246,1.25
1947,43,361,1.36
1947,44,376,1.36
1947,45,567,1.54
1947,46,564,1.5
1947,47,532,1.48
1947,48,467,1.51
1947,49,503,1.52
1947,50,498,1.53
1947,51,616,1.6
1947,52,794,1.67
1947,53,802,1.65
1947,54,898,1.66
1947,55,994,1.73
1947,56,1124,1.69
1947,57,1252,1.73
1947,58,1242,1.69
1947,59,1512,1.78
1947,60,1279,1.69
1947,61,1407,1.75
1947,62,1519,1.72
1947,63,1822,1.81
1947,64,1795,1.79
1947,65,1426,1.65
1947,66,1389,1.64
1947,67,1137,1.54
1947,68,1248,1.58
1947,69,1276,1.58
1947,70,860,1.48
1947,71,806,1.47
1947,72,730,1.43
1947,73,433,1.38
1947,74,288,1.38
1947,75,-63,1.34
1947,76,-256,1.35
1947,77,-472,1.35
1947,78,-677,1.35
1947,79,-905,1.35
1947,80,-1081,1.38
1947,81,-1339,1.33
1947,82,-1525,1.33
1947,83,-1672,1.33
1947,84,-1745,1.33
1947,85,-1694,1.31
1947,86,-1716,1.3
1947,87,-1527,1.33
1947,88,-1314,1.3
1947,89,-1257,1.27
1947,90,-1140,1.24
1947,91,-848,1.36
1947,92,-734,1.24
1947,93,-564,1.2
1947,94,-444,1.25
1947,95,-320,1.3
1947,96,-290,1.08
1947,97,-175,1.14
1947,98,-110,1.56
1947,99,-71,1.06
1947,100,-36,0.9
1948,0,4128,1.29
1948,1,172,1.09
1948,2,136,1.2
1948,3,50,1.08
1948,4,111,1.33
1948,5,77,1.24
1948,6,97,1.43
1948,7,102,1.65
1948,8,73,1.5
1948,9,59,1.34
1948,10,45,1.23
1948,11,44,1.23
1948,12,34,1.18
1948,13,25,1.16
1948,14,2,1.07
1948,15,8,1.17
1948,16,44,1.38
1948,17,66,1.44
1948,18,-85,0.85
1948,19,-108,0.72
1948,20,-42,0.89
1948,21,83,1.17
1948,22,-14,0.95
1948,23,-13,0.98
1948,24,5,1.03
1948,25,-5,1.02
1948,26,-70,0.9
1948,27,-47,0.95
1948,28,-22,0.99
1948,29,19,1.09
1948,30,2,1.06
1948,31,40,1.13
1948,32,-12,1.02
1948,33,88,1.18
1948,34,57,1.11
1948,35,107,1.18
1948,36,60,1.11
1948,37,126,1.22
1948,38,134,1.21
1948,39,191,1.28
1948,40,230,1.31
1948,41,263,1.35
1948,42,218,1.24
1948,43,322,1.36
1948,44,406,1.42
1948,45,473,1.45
1948,46,552,1.51
1948,47,622,1.54
1948,48,601,1.54
1948,49,607,1.61
1948,50,505,1.54
1948,51,488,1.51
1948,52,654,1.59
1948,53,676,1.58
1948,54,799,1.64
1948,55,955,1.72
1948,56,1124,1.77
1948,57,1330,1.84
1948,58,1287,1.74
1948,59,1286,1.71
1948,60,1264,1.7
1948,61,1510,1.83
1948,62,1486,1.75
1948,63,1609,1.77
1948,64,1838,1.83
1948,65,1521,1.73
1948,66,1399,1.69
1948,67,1362,1.63
1948,68,1186,1.58
1948,69,1252,1.61
1948,70,870,1.53
1948,71,651,1.47
1948,72,747,1.47
1948,73,526,1.42
1948,74,214,1.37
1948,75,-192,1.32
1948,76,-351,1.32
1948,77,-188,1.39
1948,78,-866,1.31
1948,79,-795,1.36
1948,80,-1238,1.32
1948,81,-1286,1.32
1948,82,-1374,1.33
1948,83,-1443,1.34
1948,84,-1758,1.27
1948,85,-1684,1.26
1948,86,-1575,1.25
1948,87,-1429,1.29
1948,88,-1415,1.2
1948,89,-1159,1.23
1948,90,-1020,1.19
1948,91,-826,1.26
1948,92,-756,1.1
1948,93,-499,1.23
1948,94,-336,1.38
1948,95,-339,0.96
1948,96,-245,1.04
1948,97,-164,1.07
1948,98,-134,0.61
1948,99,-74,0.99
1948,100,-44,0.65
1949,0,3826,1.31
1949,1,183,1.14
1949,2,69,1.06
1949,3,142,1.35
1949,4,117,1.4
1949,5,90,1.32
1949,6,67,1.28
1949,7,87,1.54
1949,8,59,1.35
1949,9,78,1.67
1949,10,26,1.12
1949,11,54,1.35
1949,12,46,1.34
1949,13,30,1.18
1949,14,64,1.44
1949,15,55,1.41
1949,16,96,1.67
1949,17,35,1.33
1949,18,-8,1.12
1949,19,-73,0.87
1949,20,-14,0.99
1949,21,55,1.15
1949,22,123,1.27
1949,23,4,1.01
1949,24,48,1.12
1949,25,-13,1
1949,26,-6,1.02
1949,27,29,1.08
1949,28,43,1.09
1949,29,3,1.03
1949,30,9,1.05
1949,31,46,1.14
1949,32,10,1.05
1949,33,14,1.05
1949,34,-15,1
1949,35,50,1.09
1949,36,118,1.2
1949,37,122,1.19
1949,38,56,1.1
1949,39,124,1.17
1949,40,196,1.25
1949,41,268,1.34
1949,42,290,1.33
1949,43,301,1.32
1949,44,390,1.38
1949,45,459,1.43
1949,46,576,1.52
1949,47,567,1.48
1949,48,679,1.54
1949,49,675,1.54
1949,50,594,1.53
1949,51,599,1.57
1949,52,685,1.58
1949,53,961,1.76
1949,54,849,1.63
1949,55,1046,1.77
1949,56,1070,1.71
1949,57,1242,1.77
1949,58,1261,1.7
1949,59,1517,1.77
1949,60,1399,1.74
1949,61,1609,1.84
1949,62,1494,1.73
1949,63,1729,1.77
1949,64,1977,1.83
1949,65,1628,1.74
1949,66,1211,1.62
1949,67,1565,1.69
1949,68,1116,1.55
1949,69,1074,1.54
1949,70,749,1.48
1949,71,534,1.46
1949,72,487,1.44
1949,73,267,1.39
1949,74,174,1.37
1949,75,-80,1.35
1949,76,-604,1.29
1949,77,-535,1.33
1949,78,-1052,1.29
1949,79,-1235,1.3
1949,80,-1471,1.31
1949,81,-1985,1.23
1949,82,-1361,1.38
1949,83,-1912,1.28
1949,84,-1986,1.27
1949,85,-2034,1.27
1949,86,-1999,1.24
1949,87,-1687,1.28
1949,88,-1623,1.24
1949,89,-1434,1.25
1949,90,-1349,1.15
1949,91,-943,1.29
1949,92,-840,1.22
1949,93,-732,1.15
1949,94,-487,1.21
1949,95,-335,1.28
1949,96,-290,1.02
1949,97,-174,1.18
1949,98,-146,1.14
1949,99,-95,0.98
1949,100,-47,0.91
1950,0,3299,1.31
1950,1,67,1.03
1950,2,131,1.22
1950,3,74,1.14
1950,4,55,1.17
1950,5,119,1.49
1950,6,90,1.45
1950,7,64,1.34
1950,8,88,1.61
1950,9,20,1.13
1950,10,40,1.31
1950,11,72,1.67
1950,12,14,1.06
1950,13,46,1.31
1950,14,64,1.57
1950,15,44,1.28
1950,16,72,1.47
1950,17,54,1.35
1950,18,75,1.45
1950,19,32,1.28
1950,20,68,1.33
1950,21,34,1.14
1950,22,89,1.32
1950,23,105,1.33
1950,24,120,1.34
1950,25,66,1.18
1950,26,109,1.28
1950,27,110,1.28
1950,28,48,1.12
1950,29,85,1.19
1950,30,103,1.2
1950,31,-10,1
1950,32,22,1.09
1950,33,103,1.28
1950,34,85,1.2
1950,35,79,1.16
1950,36,41,1.09
1950,37,106,1.2
1950,38,126,1.21
1950,39,168,1.25
1950,40,203,1.28
1950,41,239,1.3
1950,42,298,1.35
1950,43,299,1.35
1950,44,351,1.38
1950,45,409,1.38
1950,46,480,1.44
1950,47,584,1.47
1950,48,654,1.51
1950,49,761,1.55
1950,50,751,1.57
1950,51,794,1.69
1950,52,710,1.6
1950,53,938,1.74
1950,54,879,1.67
1950,55,972,1.74
1950,56,1062,1.74
1950,57,1185,1.75
1950,58,1428,1.83
1950,59,1432,1.77
1950,60,1405,1.77
1950,61,1395,1.74
1950,62,1664,1.82
1950,63,1698,1.8
1950,64,1960,1.86
1950,65,1763,1.79
1950,66,1485,1.73
1950,67,1251,1.63
1950,68,1266,1.62
1950,69,1119,1.57
1950,70,735,1.51
1950,71,736,1.52
1950,72,793,1.53
1950,73,377,1.45
1950,74,189,1.42
1950,75,-264,1.36
1950,76,-640,1.31
1950,77,-334,1.38
1950,78,-1054,1.29
1950,79,-1030,1.33
1950,80,-1301,1.33
1950,81,-1600,1.3
1950,82,-1760,1.32
1950,83,-2223,1.25
1950,84,-1804,1.34
1950,85,-1977,1.28
1950,86,-2103,1.25
1950,87,-1858,1.26
1950,88,-1625,1.26
1950,89,-1484,1.26
1950,90,-1246,1.29
1950,91,-1020,1.25
1950,92,-849,1.27
1950,93,-673,1.25
1950,94,-501,1.39
1950,95,-349,1.46
1950,96,-267,1.22
1950,97,-190,1.13
1950,98,-104,1.34
1950,99,-74,1.17
1950,100,-49,0.97
1951,0,3323,1.32
1951,1,144,1.13
1951,2,85,1.13
1951,3,68,1.14
1951,4,84,1.22
1951,5,108,1.51
1951,6,76,1.42
1951,7,85,1.57
1951,8,47,1.32
1951,9,57,1.52
1951,10,52,1.46
1951,11,55,1.56
1951,12,59,1.56
1951,13,52,1.39
1951,14,78,1.67
1951,15,65,1.45
1951,16,60,1.34
1951,17,63,1.41
1951,18,50,1.3
1951,19,63,1.41
1951,20,156,1.96
1951,21,74,1.35
1951,22,158,1.66
1951,23,93,1.38
1951,24,118,1.42
1951,25,139,1.45
1951,26,122,1.35
1951,27,88,1.26
1951,28,52,1.15
1951,29,91,1.23
1951,30,136,1.33
1951,31,98,1.23
1951,32,33,1.11
1951,33,23,1.1
1951,34,78,1.21
1951,35,122,1.28
1951,36,76,1.16
1951,37,74,1.15
1951,38,131,1.23
1951,39,117,1.2
1951,40,171,1.24
1951,41,245,1.33
1951,42,365,1.43
1951,43,267,1.31
1951,44,307,1.34
1951,45,502,1.48
1951,46,429,1.38
1951,47,530,1.45
1951,48,528,1.4
1951,49,985,1.7
1951,50,962,1.66
1951,51,975,1.67
1951,52,1023,1.75
1951,53,1118,1.82
1951,54,1102,1.81
1951,55,1008,1.75
1951,56,1101,1.74
1951,57,1415,1.88
1951,58,1551,1.87
1951,59,1637,1.89
1951,60,1704,1.9
1951,61,1838,1.94
1951,62,1974,1.91
1951,63,1917,1.88
1951,64,1942,1.84
1951,65,1939,1.82
1951,66,1630,1.75
1951,67,1687,1.74
1951,68,1751,1.75
1951,69,1016,1.57
1951,70,1096,1.6
1951,71,887,1.58
1951,72,644,1.53
1951,73,233,1.47
1951,74,116,1.45
1951,75,-278,1.4
1951,76,-196,1.43
1951,77,-594,1.38
1951,78,-812,1.37
1951,79,-1143,1.33
1951,80,-1568,1.32
1951,81,-1820,1.29
1951,82,-1946,1.31
1951,83,-2340,1.27
1951,84,-2390,1.28
1951,85,-2228,1.27
1951,86,-2098,1.31
1951,87,-1923,1.33
1951,88,-1913,1.25
1951,89,-1658,1.25
1951,90,-1397,1.26
1951,91,-1235,1.19
1951,92,-962,1.19
1951,93,-697,1.37
1951,94,-635,1.21
1951,95,-472,1.09
1951,96,-341,1.14
1951,97,-208,1.14
1951,98,-128,1.21
1951,99,-89,1.47
1951,100,-61,1.14
1952,0,2771,1.29
1952,1,197,1.27
1952,2,108,1.24
1952,3,98,1.31
1952,4,101,1.41
1952,5,62,1.22
1952,6,56,1.3
1952,7,63,1.4
1952,8,64,1.59
1952,9,68,1.68
1952,10,45,1.47
1952,11,56,1.73
1952,12,51,1.48
1952,13,20,1.16
1952,14,72,1.6
1952,15,86,1.68
1952,16,78,1.58
1952,17,100,1.63
1952,18,117,1.76
1952,19,108,1.67
1952,20,165,2.11
1952,21,158,1.97
1952,22,135,1.67
1952,23,127,1.59
1952,24,146,1.63
1952,25,91,1.36
1952,26,86,1.29
1952,27,127,1.47
1952,28,40,1.13
1952,29,101,1.32
1952,30,101,1.3
1952,31,97,1.23
1952,32,94,1.24
1952,33,163,1.56
1952,34,94,1.32
1952,35,124,1.35
1952,36,130,1.34
1952,37,152,1.32
1952,38,169,1.32
1952,39,195,1.36
1952,40,167,1.28
1952,41,176,1.25
1952,42,255,1.34
1952,43,254,1.31
1952,44,302,1.35
1952,45,389,1.42
1952,46,495,1.47
1952,47,552,1.49
1952,48,656,1.53
1952,49,696,1.54
1952,50,873,1.64
1952,51,1070,1.74
1952,52,1030,1.68
1952,53,1037,1.78
1952,54,1048,1.79
1952,55,1086,1.85
1952,56,1237,1.85
1952,57,1252,1.85
1952,58,1589,1.96
1952,59,1627,1.95
1952,60,1403,1.83
1952,61,1561,1.9
1952,62,1612,1.86
1952,63,1707,1.86
1952,64,1859,1.9
1952,65,2095,1.96
1952,66,1661,1.82
1952,67,1659,1.8
1952,68,1354,1.71
1952,69,1268,1.68
1952,70,1014,1.63
1952,71,897,1.62
1952,72,945,1.64
1952,73,417,1.53
1952,74,38,1.48
1952,75,-141,1.45
1952,76,-36,1.48
1952,77,-300,1.46
1952,78,-606,1.42
1952,79,-982,1.37
1952,80,-1147,1.37
1952,81,-1338,1.35
1952,82,-1525,1.36
1952,83,-1707,1.35
1952,84,-2095,1.3
1952,85,-2010,1.3
1952,86,-1808,1.34
1952,87,-1723,1.33
1952,88,-1676,1.28
1952,89,-1462,1.31
1952,90,-1205,1.32
1952,91,-1053,1.27
1952,92,-843,1.33
1952,93,-641,1.35
1952,94,-555,1.21
1952,95,-347,1.5
1952,96,-299,1.23
1952,97,-226,1.17
1952,98,-119,1.21
1952,99,-94,1.07
1952,100,-55,0.8
1953,0,2650,1.27
1953,1,97,1.11
1953,2,51,1.08
1953,3,83,1.26
1953,4,79,1.31
1953,5,82,1.34
1953,6,76,1.34
1953,7,71,1.51
1953,8,43,1.33
1953,9,51,1.46
1953,10,28,1.23
1953,11,30,1.29
1953,12,11,1.09
1953,13,51,1.46
1953,14,49,1.43
1953,15,77,1.76
1953,16,84,1.7
1953,17,102,1.72
1953,18,81,1.5
1953,19,126,1.86
1953,20,139,1.96
1953,21,156,2.05
1953,22,123,1.75
1953,23,136,1.68
1953,24,110,1.55
1953,25,123,1.6
1953,26,78,1.31
1953,27,74,1.26
1953,28,152,1.55
1953,29,86,1.27
1953,30,127,1.39
1953,31,80,1.25
1953,32,81,1.2
1953,33,93,1.22
1953,34,18,1.08
1953,35,100,1.33
1953,36,86,1.25
1953,37,112,1.26
1953,38,68,1.15
1953,39,137,1.26
1953,40,117,1.21
1953,41,172,1.28
1953,42,183,1.24
1953,43,193,1.24
1953,44,187,1.22
1953,45,422,1.46
1953,46,489,1.47
1953,47,467,1.42
1953,48,595,1.48
1953,49,677,1.52
1953,50,885,1.66
1953,51,978,1.69
1953,52,1168,1.74
1953,53,1311,1.82
1953,54,1235,1.88
1953,55,1176,1.9
1953,56,1256,1.88
1953,57,1506,2.02
1953,58,1377,1.87
1953,59,1536,1.9
1953,60,1572,1.89
1953,61,1653,1.94
1953,62,1868,1.96
1953,63,1851,1.92
1953,64,1902,1.93
1953,65,1772,1.87
1953,66,1567,1.8
1953,67,1841,1.85
1953,68,1597,1.78
1953,69,1405,1.73
1953,70,1281,1.71
1953,71,1039,1.67
1953,72,997,1.66
1953,73,489,1.58
1953,74,-1,1.49
1953,75,-277,1.46
1953,76,-258,1.48
1953,77,-729,1.41
1953,78,-1042,1.39
1953,79,-1052,1.4
1953,80,-1466,1.34
1953,81,-1336,1.37
1953,82,-1621,1.36
1953,83,-1971,1.3
1953,84,-1863,1.35
1953,85,-2190,1.27
1953,86,-2178,1.27
1953,87,-1860,1.3
1953,88,-1728,1.29
1953,89,-1559,1.28
1953,90,-1390,1.24
1953,91,-1067,1.26
1953,92,-1067,1.13
1953,93,-838,1.09
1953,94,-530,1.27
1953,95,-452,1.16
1953,96,-277,1.43
1953,97,-199,1.47
1953,98,-167,1.28
1953,99,-83,1.32
1953,100,-45,1.95
1954,0,2750,1.31
1954,1,151,1.28
1954,2,60,1.16
1954,3,86,1.38
1954,4,74,1.41
1954,5,45,1.2
1954,6,61,1.36
1954,7,78,1.54
1954,8,58,1.64
1954,9,41,1.39
1954,10,51,1.46
1954,11,21,1.19
1954,12,41,1.46
1954,13,38,1.39
1954,14,55,1.58
1954,15,58,1.47
1954,16,81,1.56
1954,17,90,1.65
1954,18,110,1.78
1954,19,116,1.9
1954,20,145,2
1954,21,137,1.81
1954,22,151,2.11
1954,23,134,1.77
1954,24,73,1.39
1954,25,88,1.42
1954,26,108,1.53
1954,27,36,1.15
1954,28,178,1.71
1954,29,37,1.12
1954,30,114,1.37
1954,31,85,1.26
1954,32,30,1.09
1954,33,133,1.34
1954,34,59,1.15
1954,35,89,1.28
1954,36,66,1.22
1954,37,40,1.12
1954,38,111,1.25
1954,39,116,1.22
1954,40,78,1.15
1954,41,188,1.31
1954,42,317,1.44
1954,43,199,1.26
1954,44,331,1.38
1954,45,384,1.41
1954,46,437,1.42
1954,47,570,1.54
1954,48,525,1.44
1954,49,703,1.54
1954,50,920,1.69
1954,51,893,1.64
1954,52,1148,1.73
1954,53,1191,1.68
1954,54,1474,1.89
1954,55,1264,1.88
1954,56,1422,1.97
1954,57,1519,2.01
1954,58,1571,1.99
1954,59,1535,1.92
1954,60,1577,1.94
1954,61,1708,1.95
1954,62,1831,1.95
1954,63,1875,1.93
1954,64,1848,1.92
1954,65,1943,1.94
1954,66,1700,1.86
1954,67,1553,1.79
1954,68,1580,1.79
1954,69,1444,1.76
1954,70,1241,1.72
1954,71,1057,1.69
1954,72,733,1.62
1954,73,746,1.65
1954,74,-16,1.52
1954,75,82,1.55
1954,76,-284,1.5
1954,77,-669,1.45
1954,78,-624,1.48
1954,79,-1097,1.43
1954,80,-1441,1.36
1954,81,-1380,1.39
1954,82,-1467,1.4
1954,83,-1605,1.4
1954,84,-2018,1.33
1954,85,-2049,1.31
1954,86,-1956,1.34
1954,87,-1824,1.36
1954,88,-1619,1.37
1954,89,-1636,1.28
1954,90,-1436,1.27
1954,91,-1082,1.35
1954,92,-983,1.27
1954,93,-775,1.31
1954,94,-562,1.3
1954,95,-425,1.41
1954,96,-322,1.4
1954,97,-208,1.25
1954,98,-155,1.62
1954,99,-110,1.41
1954,100,-49,1.37
1955,0,2693,1.31
1955,1,46,1.04
1955,2,66,1.16
1955,3,19,1.03
1955,4,21,1.06
1955,5,2,0.96
1955,6,70,1.45
1955,7,109,1.86
1955,8,56,1.35
1955,9,42,1.43
1955,10,28,1.23
1955,11,56,1.67
1955,12,43,1.35
1955,13,35,1.32
1955,14,56,1.56
1955,15,119,2.28
1955,16,113,2.13
1955,17,126,1.98
1955,18,163,2.43
1955,19,128,1.88
1955,20,193,2.46
1955,21,173,2.11
1955,22,193,2.34
1955,23,146,2.05
1955,24,131,1.77
1955,25,120,1.57
1955,26,119,1.65
1955,27,60,1.28
1955,28,59,1.22
1955,29,130,1.48
1955,30,110,1.39
1955,31,47,1.16
1955,32,101,1.3
1955,33,121,1.35
1955,34,86,1.21
1955,35,119,1.28
1955,36,66,1.2
1955,37,78,1.24
1955,38,147,1.41
1955,39,160,1.33
1955,40,205,1.37
1955,41,197,1.35
1955,42,260,1.39
1955,43,212,1.29
1955,44,250,1.3
1955,45,319,1.36
1955,46,514,1.52
1955,47,485,1.44
1955,48,596,1.49
1955,49,733,1.55
1955,50,836,1.6
1955,51,1028,1.75
1955,52,1209,1.77
1955,53,1382,1.84
1955,54,1411,1.75
1955,55,1583,1.91
1955,56,1534,1.98
1955,57,1617,2.02
1955,58,1659,2
1955,59,1544,1.94
1955,60,1502,1.89
1955,61,1723,1.97
1955,62,1815,1.92
1955,63,2088,2.02
1955,64,2078,2
1955,65,1835,1.9
1955,66,1594,1.82
1955,67,1834,1.87
1955,68,1447,1.77
1955,69,1499,1.78
1955,70,1178,1.71
1955,71,928,1.67
1955,72,789,1.65
1955,73,193,1.55
1955,74,120,1.56
1955,75,-208,1.53
1955,76,-281,1.53
1955,77,-356,1.54
1955,78,-950,1.46
1955,79,-852,1.5
1955,80,-1686,1.37
1955,81,-1746,1.36
1955,82,-1904,1.36
1955,83,-1960,1.36
1955,84,-2285,1.32
1955,85,-2143,1.34
1955,86,-2231,1.31
1955,87,-2209,1.28
1955,88,-1876,1.33
1955,89,-1785,1.32
1955,90,-1635,1.23
1955,91,-1235,1.32
1955,92,-1039,1.33
1955,93,-827,1.3
1955,94,-625,1.3
1955,95,-499,1.26
1955,96,-364,1.28
1955,97,-298,1.08
1955,98,-179,1.28
1955,99,-115,1.77
1955,100,-80,1.22
1956,0,2704,1.32
1956,1,66,1.09
1956,2,79,1.24
1956,3,46,1.17
1956,4,67,1.35
1956,5,44,1.23
1956,6,55,1.37
1956,7,70,1.55
1956,8,43,1.32
1956,9,46,1.4
1956,10,63,1.72
1956,11,43,1.49
1956,12,44,1.44
1956,13,34,1.31
1956,14,62,1.71
1956,15,80,2.1
1956,16,101,2.04
1956,17,134,2.2
1956,18,114,1.93
1956,19,148,2.42
1956,20,129,2
1956,21,162,2.08
1956,22,148,1.92
1956,23,154,1.99
1956,24,130,1.85
1956,25,139,1.91
1956,26,121,1.68
1956,27,99,1.51
1956,28,95,1.42
1956,29,141,1.6
1956,30,84,1.3
1956,31,118,1.43
1956,32,61,1.19
1956,33,114,1.35
1956,34,59,1.16
1956,35,136,1.3
1956,36,73,1.17
1956,37,109,1.3
1956,38,132,1.37
1956,39,133,1.31
1956,40,178,1.34
1956,41,168,1.3
1956,42,106,1.17
1956,43,291,1.4
1956,44,308,1.4
1956,45,323,1.37
1956,46,466,1.47
1956,47,536,1.49
1956,48,697,1.6
1956,49,683,1.52
1956,50,903,1.69
1956,51,968,1.69
1956,52,1143,1.75
1956,53,1409,1.86
1956,54,1435,1.82
1956,55,1763,1.94
1956,56,1730,1.92
1956,57,1899,2.13
1956,58,1723,2.03
1956,59,1811,2.06
1956,60,1767,2.02
1956,61,1605,1.93
1956,62,2031,2.05
1956,63,1881,1.92
1956,64,2059,1.97
1956,65,1897,1.92
1956,66,1573,1.83
1956,67,1774,1.87
1956,68,1790,1.87
1956,69,1402,1.78
1956,70,1208,1.73
1956,71,1030,1.71
